N,frame,fps
1000,26,103.3582
1000,27,113.9342
1000,28,108.5815
1000,29,111.0711
1000,30,111.1749
1000,31,159.7223
1000,32,108.433
1000,33,107.0966
1000,34,110.2213
1000,35,83.4035
1000,36,86.31946
1000,37,104.1539
1000,38,95.43581
1000,39,97.56773
1000,40,87.64703
1000,41,137.22
1000,42,91.23672
1000,43,96.5796
1000,44,138.4991
1000,45,82.67626
1000,46,84.76512
1000,47,143.3181
1000,48,78.38463
1000,49,71.89745
1000,50,129.6153
1000,51,78.95926
1000,52,77.76556
1000,53,77.38584
1000,54,76.02643
1000,55,68.21622
1000,56,72.75721
1000,57,74.03913
1000,58,125.1413
1000,59,69.71518
1000,60,62.02029
1300,1,103.4513
1300,2,105.8365
1300,3,141.5805
1300,4,140.9032
1300,5,133.6278
1300,6,144.3062
1300,7,90.16643
1300,8,136.1367
1300,9,152.0807
1300,10,165.6447
1300,11,91.3043
1300,12,144.5318
1300,13,94.24935
1300,14,166.3734
1300,15,94.30811
1300,16,139.4566
1300,17,134.1502
1300,18,113.1287
1300,19,87.63549
1300,20,126.4632
1300,21,140.4216
1300,22,163.9798
1300,23,87.00774
1300,24,141.0047
1300,25,125.2449
1300,26,65.21786
1300,27,85.61334
1300,28,131.802
1300,29,80.05515
1300,30,72.346
1300,31,67.59277
1300,32,65.15403
1300,33,71.48206
1300,34,72.923
1300,35,65.88275
1300,36,65.65142
1300,37,63.04476
1300,38,101.7747
1300,39,146.8272
1300,40,54.04305
1300,41,54.83644
1300,42,97.85748
1300,43,48.66759
1300,44,114.8266
1300,45,48.61214
1300,46,50.63031
1300,47,104.1343
1300,48,48.10067
1300,49,42.45772
1300,50,43.92589
1300,51,45.49488
1300,52,41.10075
1300,53,40.34932
1300,54,38.21794
1300,55,39.22419
1300,56,83.75401
1300,57,39.87841
1300,58,39.23159
1300,59,37.21079
1300,60,36.97638
1600,1,80.78777
1600,2,123.681
1600,3,124.4208
1600,4,81.85678
1600,5,77.76012
1600,6,63.794
1600,7,76.35609
1600,8,120.458
1600,9,122.3488
1600,10,75.9761
1600,11,73.7226
1600,12,131.9326
1600,13,70.61153
1600,14,116.3805
1600,15,66.27107
1600,16,109.6006
1600,17,110.4188
1600,18,100.7853
1600,19,64.96326
1600,20,65.55185
1600,21,59.79291
1600,22,55.50311
1600,23,103.4642
1600,24,115.7249
1600,25,52.40164
1600,26,98.51794
1600,27,102.3757
1600,28,53.69256
1600,29,52.56385
1600,30,48.74171
1600,31,43.65165
1600,32,81.20171
1600,33,37.5407
1600,34,82.46526
1600,35,40.13861
1600,36,39.47308
1600,37,94.13738
1600,38,35.78407
1600,39,34.16693
1600,40,33.78712
1600,41,33.30131
1600,42,33.68147
1600,43,31.64196
1600,44,30.40307
1600,45,63.4946
1600,46,79.28468
1600,47,26.988
1600,48,83.35754
1600,49,27.09941
1600,50,28.82349
1600,51,25.97162
1600,52,58.01375
1600,53,27.95787
1600,54,26.96832
1600,55,26.32434
1600,56,54.03866
1600,57,24.53652
1600,58,49.25022
1600,59,60.29663
1600,60,25.57191
1900,1,64.1543
1900,2,97.01597
1900,3,107.717
1900,4,108.3553
1900,5,101.6689
1900,6,63.13566
1900,7,59.70816
1900,8,107.0931
1900,9,107.7938
1900,10,62.08045
1900,11,96.16658
1900,12,53.10059
1900,13,99.26133
1900,14,95.77085
1900,15,90.84324
1900,16,56.88338
1900,17,107.3072
1900,18,98.47421
1900,19,94.93491
1900,20,97.00466
1900,21,110.4481
1900,22,91.87646
1900,23,120.7376
1900,24,56.22986
1900,25,93.07641
1900,26,94.40173
1900,27,51.58137
1900,28,89.46354
1900,29,49.76499
1900,30,93.03738
1900,31,95.54266
1900,32,43.21577
1900,33,86.52367
1900,34,37.98761
1900,35,37.99976
1900,36,37.52588
1900,37,34.83242
1900,38,33.66205
1900,39,28.52066
1900,40,29.09436
1900,41,28.9423
1900,42,28.41474
1900,43,58.63002
1900,44,23.73491
1900,45,23.34549
1900,46,21.14376
1900,47,66.61462
1900,48,20.87612
1900,49,22.6456
1900,50,42.61374
1900,51,20.89145
1900,52,20.31691
1900,53,39.54296
1900,54,19.29901
1900,55,19.02704
1900,56,16.83656
1900,57,17.24529
1900,58,33.92454
1900,59,18.17142
1900,60,17.87589
2200,1,89.56947
2200,2,84.08199
2200,3,55.73455
2200,4,86.49894
2200,5,115.2082
2200,6,91.49004
2200,7,52.88711
2200,8,87.79732
2200,9,49.38469
2200,10,71.95341
2200,11,85.96495
2200,12,45.67658
2200,13,48.45926
2200,14,48.38669
2200,15,48.37825
2200,16,82.07277
2200,17,79.06807
2200,18,76.41395
2200,19,43.24329
2200,20,82.68243
2200,21,92.41734
2200,22,39.59423
2200,23,40.69966
2200,24,74.58836
2200,25,38.21882
2200,26,37.27789
2200,27,33.85311
2200,28,30.81976
2200,29,79.6795
2200,30,30.85633
2200,31,62.4673
2200,32,29.59603
2200,33,28.12824
2200,34,26.31767
2200,35,24.7478
2200,36,44.75944
2200,37,23.80571
2200,38,22.3731
2200,39,50.44078
2200,40,41.69078
2200,41,20.55621
2200,42,19.33264
2200,43,76.72045
2200,44,18.57227
2200,45,18.34299
2200,46,18.09161
2200,47,16.65107
2200,48,16.22759
2200,49,43.94097
2200,50,16.73253
2200,51,15.45317
2200,52,29.99291
2200,53,14.036
2200,54,14.94782
2200,55,15.06658
2200,56,37.8455
2200,57,13.71781
2200,58,11.87982
2200,59,12.92434
2200,60,12.69108
2500,1,46.30317
2500,2,44.05439
2500,3,78.64022
2500,4,77.74559
2500,5,46.32637
2500,6,30.12621
2500,7,40.45821
2500,8,86.17641
2500,9,72.78585
2500,10,43.27702
2500,11,38.96746
2500,12,37.04552
2500,13,38.31915
2500,14,35.8751
2500,15,39.90424
2500,16,71.31052
2500,17,79.34328
2500,18,33.16129
2500,19,76.19875
2500,20,73.94373
2500,21,71.82918
2500,22,70.53819
2500,23,30.03351
2500,24,29.84391
2500,25,28.84747
2500,26,26.16066
2500,27,58.33406
2500,28,62.61774
2500,29,50.38122
2500,30,55.98582
2500,31,21.81996
2500,32,60.60627
2500,33,19.37496
2500,34,73.23592
2500,35,34.5985
2500,36,16.12163
2500,37,15.96043
2500,38,15.78182
2500,39,15.49208
2500,40,57.53138
2500,41,14.36478
2500,42,14.00594
2500,43,13.74421
2500,44,34.52528
2500,45,12.27989
2500,46,11.49539
2500,47,31.04457
2500,48,10.60641
2500,49,10.59871
2500,50,10.15291
2500,51,9.853806
2500,52,9.988874
2500,53,9.909464
2500,54,52.13241
2500,55,9.690638
2500,56,9.408975
2500,57,9.808099
2500,58,9.280129
2500,59,8.734065
2500,60,51.74658
2800,1,39.24084
2800,2,65.32796
2800,3,40.18465
2800,4,38.96655
2800,5,73.85511
2800,6,35.3425
2800,7,69.86446
2800,8,76.61625
2800,9,36.90258
2800,10,67.7938
2800,11,66.26974
2800,12,61.30626
2800,13,34.74514
2800,14,63.16562
2800,15,66.58263
2800,16,63.19199
2800,17,62.35378
2800,18,30.63959
2800,19,27.425
2800,20,25.25216
2800,21,21.53462
2800,22,21.4649
2800,23,20.51667
2800,24,19.67714
2800,25,42.27435
2800,26,49.16292
2800,27,32.57223
2800,28,14.68376
2800,29,12.48404
2800,30,28.90058
2800,31,24.25293
2800,32,11.1963
2800,33,10.91284
2800,34,10.24687
2800,35,9.527353
2800,36,8.897943
2800,37,8.540178
2800,38,8.597894
2800,39,8.615745
2800,40,8.579188
2800,41,8.024548
2800,42,8.428513
2800,43,8.158749
2800,44,17.5441
2800,45,7.566175
2800,46,7.854019
2800,47,7.620626
2800,48,7.781994
2800,49,7.771871
2800,50,7.840586
2800,51,7.89707
2800,52,7.535919
2800,53,7.571855
2800,54,7.617016
2800,55,7.528333
2800,56,7.545007
2800,57,16.12085
2800,58,7.469584
2800,59,7.235607
2800,60,7.225882
3100,1,33.21855
3100,2,62.43098
3100,3,63.2076
3100,4,66.21042
3100,5,60.70466
3100,6,32.35501
3100,7,54.85994
3100,8,80.13226
3100,9,32.3462
3100,10,56.00278
3100,11,63.91897
3100,12,27.14207
3100,13,30.72898
3100,14,59.52342
3100,15,28.58165
3100,16,25.69967
3100,17,27.0514
3100,18,53.32265
3100,19,23.16464
3100,20,54.28369
3100,21,20.85153
3100,22,18.21409
3100,23,17.82219
3100,24,15.50782
3100,25,13.92204
3100,26,33.87999
3100,27,12.57589
3100,28,37.2033
3100,29,10.93162
3100,30,9.874447
3100,31,9.430436
3100,32,42.07182
3100,33,9.043791
3100,34,8.711022
3100,35,27.33669
3100,36,18.13746
3100,37,7.619684
3100,38,7.308218
3100,39,7.264699
3100,40,23.36926
3100,41,6.989835
3100,42,6.521096
3100,43,6.842702
3100,44,6.444862
3100,45,6.506779
3100,46,6.170888
3100,47,6.268367
3100,48,6.145569
3100,49,6.3404
3100,50,6.13162
3100,51,6.277056
3100,52,6.08027
3100,53,6.348176
3100,54,5.929256
3100,55,6.089437
3100,56,5.973913
3100,57,6.121346
3100,58,5.934754
3100,59,6.215384
3100,60,5.989902
